step,x,y,type,pole,arc_deg
676,-72.0867,122.8835,wrap,3,0
677,-72.0014,120.3719,wrap,3,0
678,-72.0478,117.8594,wrap,3,0
679,-72.2255,115.3527,wrap,3,0
680,-72.5342,112.8587,wrap,3,0
681,-72.973,110.3843,wrap,3,0
682,-73.5407,107.9363,wrap,3,0
683,-74.2357,105.5213,wrap,3,0
684,-75.0562,103.1461,wrap,3,0
685,-75.9999,100.817,wrap,3,0
686,-77.0641,98.5405,wrap,3,0
687,-78.2461,96.3228,wrap,3,0
688,-79.5425,94.17,wrap,3,0
689,-80.9497,92.088,wrap,3,0
690,-82.4641,90.0826,wrap,3,0
691,-84.0813,88.1591,wrap,3,0
692,-85.7969,86.3229,wrap,3,0
693,-87.6063,84.579,wrap,3,0
694,-89.5045,82.9322,wrap,3,0
695,-91.4863,81.387,wrap,3,0
696,-93.5462,79.9476,wrap,3,0
697,-95.6786,78.618,wrap,3,0
698,-97.8777,77.4018,wrap,3,0
699,-100.1375,76.3024,wrap,3,0
700,-102.4516,75.3228,wrap,3,0
701,-104.8139,74.4656,wrap,3,0
702,-107.2178,73.7332,wrap,3,0
703,-109.6567,73.1277,wrap,3,0
704,-112.124,72.6506,wrap,3,0
705,-114.6129,72.3033,wrap,3,0
706,-117.1165,72.0867,wrap,3,0
707,-119.6281,72.0014,wrap,3,0
708,-122.1406,72.0478,wrap,3,0
709,-124.6473,72.2255,wrap,3,0
710,-127.1413,72.5342,wrap,3,0
711,-129.6157,72.973,wrap,3,0
712,-132.0637,73.5407,wrap,3,0
713,-134.4787,74.2357,wrap,3,0
714,-136.8539,75.0562,wrap,3,0
715,-139.183,75.9999,wrap,3,0
716,-141.4595,77.0641,wrap,3,0
717,-143.6772,78.2461,wrap,3,0
718,-145.83,79.5425,wrap,3,0
719,-147.912,80.9497,wrap,3,0
720,-149.9174,82.4641,wrap,3,0
721,-151.8409,84.0813,wrap,3,0
722,-153.6771,85.7969,wrap,3,0
723,-155.421,87.6063,wrap,3,0
724,-157.0678,89.5045,wrap,3,0
725,-158.613,91.4863,wrap,3,0
726,-160.0524,93.5462,wrap,3,0
727,-161.382,95.6786,wrap,3,0
728,-162.5982,97.8777,wrap,3,0
729,-163.6976,100.1375,wrap,3,0
730,-164.6772,102.4516,wrap,3,0
731,-165.5344,104.8139,wrap,3,0
732,-166.2668,107.2178,wrap,3,0
733,-166.8723,109.6567,wrap,3,0
734,-167.3494,112.124,wrap,3,0
735,-167.6967,114.6129,wrap,3,0
736,-167.9133,117.1165,wrap,3,0
737,-167.9986,119.6281,wrap,3,0
738,-167.9522,122.1406,wrap,3,0
739,-167.7745,124.6473,wrap,3,0
740,-167.4658,127.1413,wrap,3,0
741,-167.027,129.6157,wrap,3,0
742,-166.4593,132.0637,wrap,3,0
743,-165.7643,134.4787,wrap,3,0
744,-164.9438,136.8539,wrap,3,0
745,-164.0001,139.183,wrap,3,0
746,-162.9359,141.4595,wrap,3,0
747,-161.7539,143.6772,wrap,3,0
748,-160.4575,145.83,wrap,3,0
749,-159.0503,147.912,wrap,3,0
750,-157.5359,149.9174,wrap,3,0
751,-155.9187,151.8409,wrap,3,0
752,-154.2031,153.6771,wrap,3,0
753,-152.3937,155.421,wrap,3,0
754,-150.4955,157.0678,wrap,3,0
755,-148.5137,158.613,wrap,3,0
756,-146.4538,160.0524,wrap,3,0
757,-144.3214,161.382,wrap,3,0
758,-142.1223,162.5982,wrap,3,0
759,-139.8625,163.6976,wrap,3,0
760,-137.5484,164.6772,wrap,3,0
761,-135.1861,165.5344,wrap,3,0
762,-132.7822,166.2668,wrap,3,0
763,-130.3433,166.8723,wrap,3,0
764,-127.876,167.3494,wrap,3,0
765,-125.3871,167.6967,wrap,3,0
766,-122.8835,167.9133,wrap,3,0
767,-120.3719,167.9986,wrap,3,0
768,-117.8594,167.9522,wrap,3,0
769,-115.3527,167.7745,wrap,3,0
770,-112.8587,167.4658,wrap,3,0
771,-110.3843,167.027,wrap,3,0
772,-107.9363,166.4593,wrap,3,0
773,-105.5213,165.7643,wrap,3,0
774,-103.1461,164.9438,wrap,3,0
775,16.8539,119.9438,move,1,0
776,19.183,119.0001,wrap,1,540.0
777,21.4595,117.9359,wrap,1,0
778,23.6772,116.7539,wrap,1,0
779,25.83,115.4575,wrap,1,0
780,27.912,114.0503,wrap,1,0
781,29.9174,112.5359,wrap,1,0
782,31.8409,110.9187,wrap,1,0
783,33.6771,109.2031,wrap,1,0
784,35.421,107.3937,wrap,1,0
785,37.0678,105.4955,wrap,1,0
786,38.613,103.5137,wrap,1,0
787,40.0524,101.4538,wrap,1,0
788,41.382,99.3214,wrap,1,0
789,42.5982,97.1223,wrap,1,0
790,43.6976,94.8625,wrap,1,0
791,44.6772,92.5484,wrap,1,0
792,45.5344,90.1861,wrap,1,0
793,46.2668,87.7822,wrap,1,0
794,46.8723,85.3433,wrap,1,0
795,47.3494,82.876,wrap,1,0
796,47.6967,80.3871,wrap,1,0
797,47.9133,77.8835,wrap,1,0
798,47.9986,75.3719,wrap,1,0
799,47.9522,72.8594,wrap,1,0
800,47.7745,70.3527,wrap,1,0
801,47.4658,67.8587,wrap,1,0
802,47.027,65.3843,wrap,1,0
803,46.4593,62.9363,wrap,1,0
804,45.7643,60.5213,wrap,1,0
805,44.9438,58.1461,wrap,1,0
806,44.0001,55.817,wrap,1,0
807,42.9359,53.5405,wrap,1,0
808,41.7539,51.3228,wrap,1,0
809,40.4575,49.17,wrap,1,0
810,39.0503,47.088,wrap,1,0
811,37.5359,45.0826,wrap,1,0
812,35.9187,43.1591,wrap,1,0
813,34.2031,41.3229,wrap,1,0
814,32.3937,39.579,wrap,1,0
815,30.4955,37.9322,wrap,1,0
816,28.5137,36.387,wrap,1,0
817,26.4538,34.9476,wrap,1,0
818,24.3214,33.618,wrap,1,0
819,22.1223,32.4018,wrap,1,0
820,19.8625,31.3024,wrap,1,0
821,17.5484,30.3228,wrap,1,0
822,15.1861,29.4656,wrap,1,0
823,12.7822,28.7332,wrap,1,0
824,10.3433,28.1277,wrap,1,0
825,7.876,27.6506,wrap,1,0
826,5.3871,27.3033,wrap,1,0
827,2.8835,27.0867,wrap,1,0
828,0.3719,27.0014,wrap,1,0
829,-2.1406,27.0478,wrap,1,0
830,-4.6473,27.2255,wrap,1,0
831,-7.1413,27.5342,wrap,1,0
832,-9.6157,27.973,wrap,1,0
833,-12.0637,28.5407,wrap,1,0
834,-14.4787,29.2357,wrap,1,0
835,-16.8539,30.0562,wrap,1,0
836,-19.183,30.9999,wrap,1,0
837,-21.4595,32.0641,wrap,1,0
838,-23.6772,33.2461,wrap,1,0
839,-25.83,34.5425,wrap,1,0
840,-27.912,35.9497,wrap,1,0
841,-29.9174,37.4641,wrap,1,0
842,-31.8409,39.0813,wrap,1,0
843,-33.6771,40.7969,wrap,1,0
844,-35.421,42.6063,wrap,1,0
845,-37.0678,44.5045,wrap,1,0
846,-38.613,46.4863,wrap,1,0
847,-40.0524,48.5462,wrap,1,0
848,-41.382,50.6786,wrap,1,0
849,-42.5982,52.8777,wrap,1,0
850,-43.6976,55.1375,wrap,1,0
851,-44.6772,57.4516,wrap,1,0
852,-45.5344,59.8139,wrap,1,0
853,-46.2668,62.2178,wrap,1,0
854,-46.8723,64.6567,wrap,1,0
855,-47.3494,67.124,wrap,1,0
856,-47.6967,69.6129,wrap,1,0
857,-47.9133,72.1165,wrap,1,0
858,-47.9986,74.6281,wrap,1,0
859,-47.9522,77.1406,wrap,1,0
860,-47.7745,79.6473,wrap,1,0
861,-47.4658,82.1413,wrap,1,0
862,-47.027,84.6157,wrap,1,0
863,-46.4593,87.0637,wrap,1,0
864,-45.7643,89.4787,wrap,1,0
865,-44.9438,91.8539,wrap,1,0
866,-44.0001,94.183,wrap,1,0
867,-42.9359,96.4595,wrap,1,0
868,-41.7539,98.6772,wrap,1,0
869,-40.4575,100.83,wrap,1,0
870,-39.0503,102.912,wrap,1,0
871,-37.5359,104.9174,wrap,1,0
872,-35.9187,106.8409,wrap,1,0
873,-34.2031,108.6771,wrap,1,0
874,-32.3937,110.421,wrap,1,0
875,-30.4955,112.0678,wrap,1,0
876,-28.5137,113.613,wrap,1,0
877,-26.4538,115.0524,wrap,1,0
878,-24.3214,116.382,wrap,1,0
879,-22.1223,117.5982,wrap,1,0
880,-19.8625,118.6976,wrap,1,0
881,-17.5484,119.6772,wrap,1,0
882,-15.1861,120.5344,wrap,1,0
883,-12.7822,121.2668,wrap,1,0
884,-10.3433,121.8723,wrap,1,0
885,-7.876,122.3494,wrap,1,0
886,-5.3871,122.6967,wrap,1,0
887,-2.8835,122.9133,wrap,1,0
888,-0.3719,122.9986,wrap,1,0
889,2.1406,122.9522,wrap,1,0
890,4.6473,122.7745,wrap,1,0
891,7.1413,122.4658,wrap,1,0
892,9.6157,122.027,wrap,1,0
893,12.0637,121.4593,wrap,1,0
894,14.4787,120.7643,wrap,1,0
895,16.8539,119.9438,wrap,1,0
896,19.183,119.0001,wrap,1,0
897,21.4595,117.9359,wrap,1,0
898,23.6772,116.7539,wrap,1,0
899,25.83,115.4575,wrap,1,0
900,27.912,114.0503,wrap,1,0
901,29.9174,112.5359,wrap,1,0
902,31.8409,110.9187,wrap,1,0
903,33.6771,109.2031,wrap,1,0
904,35.421,107.3937,wrap,1,0
905,37.0678,105.4955,wrap,1,0
906,38.613,103.5137,wrap,1,0
907,40.0524,101.4538,wrap,1,0
908,41.382,99.3214,wrap,1,0
909,42.5982,97.1223,wrap,1,0
910,43.6976,94.8625,wrap,1,0
911,44.6772,92.5484,wrap,1,0
912,45.5344,90.1861,wrap,1,0
913,46.2668,87.7822,wrap,1,0
914,46.8723,85.3433,wrap,1,0
915,47.3494,82.876,wrap,1,0
916,47.6967,80.3871,wrap,1,0
917,47.9133,77.8835,wrap,1,0
918,47.9986,75.3719,wrap,1,0
919,47.9522,72.8594,wrap,1,0
920,47.7745,70.3527,wrap,1,0
921,47.4658,67.8587,wrap,1,0
922,47.027,65.3843,wrap,1,0
923,46.4593,62.9363,wrap,1,0
924,45.7643,60.5213,wrap,1,0
925,44.9438,58.1461,wrap,1,0
926,44.0001,55.817,wrap,1,0
927,42.9359,53.5405,wrap,1,0
928,41.7539,51.3228,wrap,1,0
929,40.4575,49.17,wrap,1,0
930,39.0503,47.088,wrap,1,0
931,37.5359,45.0826,wrap,1,0
932,35.9187,43.1591,wrap,1,0
933,34.2031,41.3229,wrap,1,0
934,32.3937,39.579,wrap,1,0
935,30.4955,37.9322,wrap,1,0
936,28.5137,36.387,wrap,1,0
937,26.4538,34.9476,wrap,1,0
938,24.3214,33.618,wrap,1,0
939,22.1223,32.4018,wrap,1,0
940,19.8625,31.3024,wrap,1,0
941,17.5484,30.3228,wrap,1,0
942,15.1861,29.4656,wrap,1,0
943,12.7822,28.7332,wrap,1,0
944,10.3433,28.1277,wrap,1,0
945,7.876,27.6506,wrap,1,0
946,5.3871,27.3033,wrap,1,0
947,2.8835,27.0867,wrap,1,0
948,0.3719,27.0014,wrap,1,0
949,-2.1406,27.0478,wrap,1,0
950,-4.6473,27.2255,wrap,1,0
951,-7.1413,27.5342,wrap,1,0
952,-9.6157,27.973,wrap,1,0
953,-12.0637,28.5407,wrap,1,0
954,-14.4787,29.2357,wrap,1,0
955,-16.8539,30.0562,wrap,1,0
956,-136.8539,75.0562,move,3,0
957,-139.183,75.9999,wrap,3,540.0
958,-141.4595,77.0641,wrap,3,0
959,-143.6772,78.2461,wrap,3,0
960,-145.83,79.5425,wrap,3,0
961,-147.912,80.9497,wrap,3,0
962,-149.9174,82.4641,wrap,3,0
963,-151.8409,84.0813,wrap,3,0
964,-153.6771,85.7969,wrap,3,0
965,-155.421,87.6063,wrap,3,0
966,-157.0678,89.5045,wrap,3,0
967,-158.613,91.4863,wrap,3,0
968,-160.0524,93.5462,wrap,3,0
969,-161.382,95.6786,wrap,3,0
970,-162.5982,97.8777,wrap,3,0
971,-163.6976,100.1375,wrap,3,0
972,-164.6772,102.4516,wrap,3,0
973,-165.5344,104.8139,wrap,3,0
974,-166.2668,107.2178,wrap,3,0
975,-166.8723,109.6567,wrap,3,0
976,-167.3494,112.124,wrap,3,0
977,-167.6967,114.6129,wrap,3,0
978,-167.9133,117.1165,wrap,3,0
979,-167.9986,119.6281,wrap,3,0
980,-167.9522,122.1406,wrap,3,0
981,-167.7745,124.6473,wrap,3,0
982,-167.4658,127.1413,wrap,3,0
983,-167.027,129.6157,wrap,3,0
984,-166.4593,132.0637,wrap,3,0
985,-165.7643,134.4787,wrap,3,0
986,-164.9438,136.8539,wrap,3,0
987,-164.0001,139.183,wrap,3,0
988,-162.9359,141.4595,wrap,3,0
989,-161.7539,143.6772,wrap,3,0
990,-160.4575,145.83,wrap,3,0
991,-159.0503,147.912,wrap,3,0
992,-157.5359,149.9174,wrap,3,0
993,-155.9187,151.8409,wrap,3,0
994,-154.2031,153.6771,wrap,3,0
995,-152.3937,155.421,wrap,3,0
996,-150.4955,157.0678,wrap,3,0
997,-148.5137,158.613,wrap,3,0
998,-146.4538,160.0524,wrap,3,0
999,-144.3214,161.382,wrap,3,0
1000,-142.1223,162.5982,wrap,3,0
1001,-139.8625,163.6976,wrap,3,0
1002,-137.5484,164.6772,wrap,3,0
1003,-135.1861,165.5344,wrap,3,0
1004,-132.7822,166.2668,wrap,3,0
1005,-130.3433,166.8723,wrap,3,0
1006,-127.876,167.3494,wrap,3,0
1007,-125.3871,167.6967,wrap,3,0
1008,-122.8835,167.9133,wrap,3,0
1009,-120.3719,167.9986,wrap,3,0
1010,-117.8594,167.9522,wrap,3,0
1011,-115.3527,167.7745,wrap,3,0
1012,-112.8587,167.4658,wrap,3,0
1013,-110.3843,167.027,wrap,3,0
1014,-107.9363,166.4593,wrap,3,0
1015,-105.5213,165.7643,wrap,3,0
1016,-103.1461,164.9438,wrap,3,0
1017,-100.817,164.0001,wrap,3,0
1018,-98.5405,162.9359,wrap,3,0
1019,-96.3228,161.7539,wrap,3,0
1020,-94.17,160.4575,wrap,3,0
1021,-92.088,159.0503,wrap,3,0
1022,-90.0826,157.5359,wrap,3,0
1023,-88.1591,155.9187,wrap,3,0
1024,-86.3229,154.2031,wrap,3,0
1025,-84.579,152.3937,wrap,3,0
1026,-82.9322,150.4955,wrap,3,0
1027,-81.387,148.5137,wrap,3,0
1028,-79.9476,146.4538,wrap,3,0
1029,-78.618,144.3214,wrap,3,0
1030,-77.4018,142.1223,wrap,3,0
1031,-76.3024,139.8625,wrap,3,0
1032,-75.3228,137.5484,wrap,3,0
1033,-74.4656,135.1861,wrap,3,0
1034,-73.7332,132.7822,wrap,3,0
1035,-73.1277,130.3433,wrap,3,0
1036,-72.6506,127.876,wrap,3,0
1037,-72.3033,125.3871,wrap,3,0
1038,-72.0867,122.8835,wrap,3,0
1039,-72.0014,120.3719,wrap,3,0
1040,-72.0478,117.8594,wrap,3,0
1041,-72.2255,115.3527,wrap,3,0
1042,-72.5342,112.8587,wrap,3,0
1043,-72.973,110.3843,wrap,3,0
1044,-73.5407,107.9363,wrap,3,0
1045,-74.2357,105.5213,wrap,3,0
1046,-75.0562,103.1461,wrap,3,0
1047,-75.9999,100.817,wrap,3,0
1048,-77.0641,98.5405,wrap,3,0
1049,-78.2461,96.3228,wrap,3,0
1050,-79.5425,94.17,wrap,3,0
1051,-80.9497,92.088,wrap,3,0
1052,-82.4641,90.0826,wrap,3,0
1053,-84.0813,88.1591,wrap,3,0
1054,-85.7969,86.3229,wrap,3,0
1055,-87.6063,84.579,wrap,3,0
1056,-89.5045,82.9322,wrap,3,0
1057,-91.4863,81.387,wrap,3,0
1058,-93.5462,79.9476,wrap,3,0
1059,-95.6786,78.618,wrap,3,0
1060,-97.8777,77.4018,wrap,3,0
1061,-100.1375,76.3024,wrap,3,0
1062,-102.4516,75.3228,wrap,3,0
1063,-104.8139,74.4656,wrap,3,0
1064,-107.2178,73.7332,wrap,3,0
1065,-109.6567,73.1277,wrap,3,0
1066,-112.124,72.6506,wrap,3,0
1067,-114.6129,72.3033,wrap,3,0
1068,-117.1165,72.0867,wrap,3,0
1069,-119.6281,72.0014,wrap,3,0
1070,-122.1406,72.0478,wrap,3,0
1071,-124.6473,72.2255,wrap,3,0
1072,-127.1413,72.5342,wrap,3,0
1073,-129.6157,72.973,wrap,3,0
1074,-132.0637,73.5407,wrap,3,0
1075,-134.4787,74.2357,wrap,3,0
1076,-136.8539,75.0562,wrap,3,0
1077,-139.183,75.9999,wrap,3,0
1078,-141.4595,77.0641,wrap,3,0
1079,-143.6772,78.2461,wrap,3,0
1080,-145.83,79.5425,wrap,3,0
1081,-147.912,80.9497,wrap,3,0
1082,-149.9174,82.4641,wrap,3,0
1083,-151.8409,84.0813,wrap,3,0
1084,-153.6771,85.7969,wrap,3,0
1085,-155.421,87.6063,wrap,3,0
1086,-157.0678,89.5045,wrap,3,0
1087,-158.613,91.4863,wrap,3,0
1088,-160.0524,93.5462,wrap,3,0
1089,-161.382,95.6786,wrap,3,0
1090,-162.5982,97.8777,wrap,3,0
1091,-163.6976,100.1375,wrap,3,0
1092,-164.6772,102.4516,wrap,3,0
1093,-165.5344,104.8139,wrap,3,0
1094,-166.2668,107.2178,wrap,3,0
1095,-166.8723,109.6567,wrap,3,0
1096,-167.3494,112.124,wrap,3,0
1097,-167.6967,114.6129,wrap,3,0
1098,-167.9133,117.1165,wrap,3,0
1099,-167.9986,119.6281,wrap,3,0
1100,-167.9522,122.1406,wrap,3,0
1101,-167.7745,124.6473,wrap,3,0
1102,-167.4658,127.1413,wrap,3,0
1103,-167.027,129.6157,wrap,3,0
1104,-166.4593,132.0637,wrap,3,0
1105,-165.7643,134.4787,wrap,3,0
1106,-164.9438,136.8539,wrap,3,0
1107,-164.0001,139.183,wrap,3,0
1108,-162.9359,141.4595,wrap,3,0
1109,-161.7539,143.6772,wrap,3,0
1110,-160.4575,145.83,wrap,3,0
1111,-159.0503,147.912,wrap,3,0
1112,-157.5359,149.9174,wrap,3,0
1113,-155.9187,151.8409,wrap,3,0
1114,-154.2031,153.6771,wrap,3,0
1115,-152.3937,155.421,wrap,3,0
1116,-150.4955,157.0678,wrap,3,0
1117,-148.5137,158.613,wrap,3,0
1118,-146.4538,160.0524,wrap,3,0
1119,-144.3214,161.382,wrap,3,0
1120,-142.1223,162.5982,wrap,3,0
1121,-139.8625,163.6976,wrap,3,0
1122,-137.5484,164.6772,wrap,3,0
1123,-135.1861,165.5344,wrap,3,0
1124,-132.7822,166.2668,wrap,3,0
1125,-130.3433,166.8723,wrap,3,0
1126,-127.876,167.3494,wrap,3,0
1127,-125.3871,167.6967,wrap,3,0
1128,-122.8835,167.9133,wrap,3,0
1129,-120.3719,167.9986,wrap,3,0
1130,-117.8594,167.9522,wrap,3,0
1131,-115.3527,167.7745,wrap,3,0
1132,-112.8587,167.4658,wrap,3,0
1133,-110.3843,167.027,wrap,3,0
1134,-107.9363,166.4593,wrap,3,0
1135,-105.5213,165.7643,wrap,3,0
1136,-103.1461,164.9438,wrap,3,0
1137,16.8539,119.9438,move,1,0
1138,19.183,119.0001,wrap,1,540.0
1139,21.4595,117.9359,wrap,1,0
1140,23.6772,116.7539,wrap,1,0
1141,25.83,115.4575,wrap,1,0
1142,27.912,114.0503,wrap,1,0
1143,29.9174,112.5359,wrap,1,0
1144,31.8409,110.9187,wrap,1,0
1145,33.6771,109.2031,wrap,1,0
1146,35.421,107.3937,wrap,1,0
1147,37.0678,105.4955,wrap,1,0
1148,38.613,103.5137,wrap,1,0
1149,40.0524,101.4538,wrap,1,0
1150,41.382,99.3214,wrap,1,0
1151,42.5982,97.1223,wrap,1,0
1152,43.6976,94.8625,wrap,1,0
1153,44.6772,92.5484,wrap,1,0
1154,45.5344,90.1861,wrap,1,0
1155,46.2668,87.7822,wrap,1,0
1156,46.8723,85.3433,wrap,1,0
1157,47.3494,82.876,wrap,1,0
1158,47.6967,80.3871,wrap,1,0
1159,47.9133,77.8835,wrap,1,0
1160,47.9986,75.3719,wrap,1,0
1161,47.9522,72.8594,wrap,1,0
1162,47.7745,70.3527,wrap,1,0
1163,47.4658,67.8587,wrap,1,0
1164,47.027,65.3843,wrap,1,0
1165,46.4593,62.9363,wrap,1,0
1166,45.7643,60.5213,wrap,1,0
1167,44.9438,58.1461,wrap,1,0
1168,44.0001,55.817,wrap,1,0
1169,42.9359,53.5405,wrap,1,0
1170,41.7539,51.3228,wrap,1,0
1171,40.4575,49.17,wrap,1,0
1172,39.0503,47.088,wrap,1,0
1173,37.5359,45.0826,wrap,1,0
1174,35.9187,43.1591,wrap,1,0
1175,34.2031,41.3229,wrap,1,0
1176,32.3937,39.579,wrap,1,0
1177,30.4955,37.9322,wrap,1,0
1178,28.5137,36.387,wrap,1,0
1179,26.4538,34.9476,wrap,1,0
1180,24.3214,33.618,wrap,1,0
1181,22.1223,32.4018,wrap,1,0
1182,19.8625,31.3024,wrap,1,0
1183,17.5484,30.3228,wrap,1,0
1184,15.1861,29.4656,wrap,1,0
1185,12.7822,28.7332,wrap,1,0
1186,10.3433,28.1277,wrap,1,0
1187,7.876,27.6506,wrap,1,0
1188,5.3871,27.3033,wrap,1,0
1189,2.8835,27.0867,wrap,1,0
1190,0.3719,27.0014,wrap,1,0
1191,-2.1406,27.0478,wrap,1,0
1192,-4.6473,27.2255,wrap,1,0
1193,-7.1413,27.5342,wrap,1,0
1194,-9.6157,27.973,wrap,1,0
1195,-12.0637,28.5407,wrap,1,0
1196,-14.4787,29.2357,wrap,1,0
1197,-16.8539,30.0562,wrap,1,0
1198,-19.183,30.9999,wrap,1,0
1199,-21.4595,32.0641,wrap,1,0
1200,-23.6772,33.2461,wrap,1,0
1201,-25.83,34.5425,wrap,1,0
1202,-27.912,35.9497,wrap,1,0
1203,-29.9174,37.4641,wrap,1,0
1204,-31.8409,39.0813,wrap,1,0
1205,-33.6771,40.7969,wrap,1,0
1206,-35.421,42.6063,wrap,1,0
1207,-37.0678,44.5045,wrap,1,0
1208,-38.613,46.4863,wrap,1,0
1209,-40.0524,48.5462,wrap,1,0
1210,-41.382,50.6786,wrap,1,0
1211,-42.5982,52.8777,wrap,1,0
1212,-43.6976,55.1375,wrap,1,0
1213,-44.6772,57.4516,wrap,1,0
1214,-45.5344,59.8139,wrap,1,0
1215,-46.2668,62.2178,wrap,1,0
1216,-46.8723,64.6567,wrap,1,0
1217,-47.3494,67.124,wrap,1,0
1218,-47.6967,69.6129,wrap,1,0
1219,-47.9133,72.1165,wrap,1,0
1220,-47.9986,74.6281,wrap,1,0
1221,-47.9522,77.1406,wrap,1,0
1222,-47.7745,79.6473,wrap,1,0
1223,-47.4658,82.1413,wrap,1,0
1224,-47.027,84.6157,wrap,1,0
1225,-46.4593,87.0637,wrap,1,0
1226,-45.7643,89.4787,wrap,1,0
1227,-44.9438,91.8539,wrap,1,0
1228,-44.0001,94.183,wrap,1,0
1229,-42.9359,96.4595,wrap,1,0
1230,-41.7539,98.6772,wrap,1,0
1231,-40.4575,100.83,wrap,1,0
1232,-39.0503,102.912,wrap,1,0
1233,-37.5359,104.9174,wrap,1,0
1234,-35.9187,106.8409,wrap,1,0
1235,-34.2031,108.6771,wrap,1,0
1236,-32.3937,110.421,wrap,1,0
1237,-30.4955,112.0678,wrap,1,0
1238,-28.5137,113.613,wrap,1,0
1239,-26.4538,115.0524,wrap,1,0
1240,-24.3214,116.382,wrap,1,0
1241,-22.1223,117.5982,wrap,1,0
1242,-19.8625,118.6976,wrap,1,0
1243,-17.5484,119.6772,wrap,1,0
1244,-15.1861,120.5344,wrap,1,0
1245,-12.7822,121.2668,wrap,1,0
1246,-10.3433,121.8723,wrap,1,0
1247,-7.876,122.3494,wrap,1,0
1248,-5.3871,122.6967,wrap,1,0
1249,-2.8835,122.9133,wrap,1,0
1250,-0.3719,122.9986,wrap,1,0
1251,2.1406,122.9522,wrap,1,0
1252,4.6473,122.7745,wrap,1,0
1253,7.1413,122.4658,wrap,1,0
1254,9.6157,122.027,wrap,1,0
1255,12.0637,121.4593,wrap,1,0
1256,14.4787,120.7643,wrap,1,0
1257,16.8539,119.9438,wrap,1,0
1258,19.183,119.0001,wrap,1,0
1259,21.4595,117.9359,wrap,1,0
1260,23.6772,116.7539,wrap,1,0
1261,25.83,115.4575,wrap,1,0
1262,27.912,114.0503,wrap,1,0
1263,29.9174,112.5359,wrap,1,0
1264,31.8409,110.9187,wrap,1,0
1265,33.6771,109.2031,wrap,1,0
1266,35.421,107.3937,wrap,1,0
1267,37.0678,105.4955,wrap,1,0
1268,38.613,103.5137,wrap,1,0
1269,40.0524,101.4538,wrap,1,0
1270,41.382,99.3214,wrap,1,0
1271,42.5982,97.1223,wrap,1,0
1272,43.6976,94.8625,wrap,1,0
1273,44.6772,92.5484,wrap,1,0
1274,45.5344,90.1861,wrap,1,0
1275,46.2668,87.7822,wrap,1,0
1276,46.8723,85.3433,wrap,1,0
1277,47.3494,82.876,wrap,1,0
1278,47.6967,80.3871,wrap,1,0
1279,47.9133,77.8835,wrap,1,0
1280,47.9986,75.3719,wrap,1,0
1281,47.9522,72.8594,wrap,1,0
1282,47.7745,70.3527,wrap,1,0
1283,47.4658,67.8587,wrap,1,0
1284,47.027,65.3843,wrap,1,0
1285,46.4593,62.9363,wrap,1,0
1286,45.7643,60.5213,wrap,1,0
1287,44.9438,58.1461,wrap,1,0
1288,44.0001,55.817,wrap,1,0
1289,42.9359,53.5405,wrap,1,0
1290,41.7539,51.3228,wrap,1,0
1291,40.4575,49.17,wrap,1,0
1292,39.0503,47.088,wrap,1,0
1293,37.5359,45.0826,wrap,1,0
1294,35.9187,43.1591,wrap,1,0
1295,34.2031,41.3229,wrap,1,0
1296,32.3937,39.579,wrap,1,0
1297,30.4955,37.9322,wrap,1,0
1298,28.5137,36.387,wrap,1,0
1299,26.4538,34.9476,wrap,1,0
1300,24.3214,33.618,wrap,1,0
1301,22.1223,32.4018,wrap,1,0
1302,19.8625,31.3024,wrap,1,0
1303,17.5484,30.3228,wrap,1,0
1304,15.1861,29.4656,wrap,1,0
1305,12.7822,28.7332,wrap,1,0
1306,10.3433,28.1277,wrap,1,0
1307,7.876,27.6506,wrap,1,0
1308,5.3871,27.3033,wrap,1,0
1309,2.8835,27.0867,wrap,1,0
1310,0.3719,27.0014,wrap,1,0
1311,-2.1406,27.0478,wrap,1,0
1312,-4.6473,27.2255,wrap,1,0
1313,-7.1413,27.5342,wrap,1,0
1314,-9.6157,27.973,wrap,1,0
1315,-12.0637,28.5407,wrap,1,0
1316,-14.4787,29.2357,wrap,1,0
1317,-16.8539,30.0562,wrap,1,0
1318,-136.8539,75.0562,move,3,0
1319,-139.183,75.9999,wrap,3,540.0
1320,-141.4595,77.0641,wrap,3,0
1321,-143.6772,78.2461,wrap,3,0
1322,-145.83,79.5425,wrap,3,0
1323,-147.912,80.9497,wrap,3,0
1324,-149.9174,82.4641,wrap,3,0
1325,-151.8409,84.0813,wrap,3,0
1326,-153.6771,85.7969,wrap,3,0
1327,-155.421,87.6063,wrap,3,0
1328,-157.0678,89.5045,wrap,3,0
1329,-158.613,91.4863,wrap,3,0
1330,-160.0524,93.5462,wrap,3,0
1331,-161.382,95.6786,wrap,3,0
1332,-162.5982,97.8777,wrap,3,0
1333,-163.6976,100.1375,wrap,3,0
1334,-164.6772,102.4516,wrap,3,0
1335,-165.5344,104.8139,wrap,3,0
1336,-166.2668,107.2178,wrap,3,0
1337,-166.8723,109.6567,wrap,3,0
1338,-167.3494,112.124,wrap,3,0
1339,-167.6967,114.6129,wrap,3,0
1340,-167.9133,117.1165,wrap,3,0
1341,-167.9986,119.6281,wrap,3,0
1342,-167.9522,122.1406,wrap,3,0
1343,-167.7745,124.6473,wrap,3,0
